AD043,AD111,AD114,AD115,AD118,AD119,AD120,AD122,AD123,AD127,AD130,AD131,AD136,AD157,AD158,AD159,AD162,AD163,AD164,AD167,AD169,AD170,AD172,AD173,AD177,AD178,AD179,AD183,AD185,AD186,AD187,AD188,AD201,AD202,AD203,AD207,AD208,AD210,AD212,AD213,AD218,AD221,AD224,AD225,AD226,AD228,AD230,AD232,AD234,AD236,AD238,AD239,AD240,AD241,AD243,AD247,AD249,AD250,AD252,AD253,AD255,AD258,AD259,AD260,AD261,AD262,AD266,AD267,AD268,AD269,AD275,AD276,AD277,AD283,AD285,AD287,AD294,AD295,AD296,AD299,AD301,AD302,AD304,AD305,AD308,AD309,AD311,AD313,AD314,AD315,AD317,AD318,AD320,AD323,AD327,AD330,AD331,AD332,AD334,AD335,AD336,AD337,AD338,AD340,AD341,AD346,AD347,AD350,AD351,AD352,AD353,AD355,AD356,AD360,AD361,AD362,AD363,AD366,AD367,AD368,AD370,AD374,AD375,AD379,AD382,AD383,AD384,AD10T1,AD15T1,AD16T2,AD18T1,AD19T1,AD1T1,AD2T1,AD31,AD3T1,AD4T1,AD5T1,AD7T1,NL1179,NL1675,NL1698,NL1884,NL2378,NL2562,NL268,NL279,NL3104,NL3681,NL4083,NL4353,NL504,NL6084,NL6853,NL6943,NL7530
2222.99,2461.03,2425.72,2341.8,2517.8,2048.97,1896.76,1657.15,1928.68,1770.87,2181.96,3067.64,1512.5,2557.62,2762.49,1694.88,1852.25,2377.56,2386.44,2442.55,2259.06,2424.28,2052.98,2091.81,2194.86,1763.64,3569.03,2482.84,2259.49,2773.93,1475.05,3237.87,1919.43,2311.03,1626.78,1271.54,1813.33,2851.14,2586.68,3129.5,1642.5,2415.88,2421.74,2176.85,2164.03,3007.65,2798.2,2407.1,1890.74,2972.48,1905.33,3134.03,2340.5,2601.17,2260.77,2294.12,3136.56,2006.4,1968.15,1788.54,2936.31,2428.22,1519.12,1818.22,1744.8,2249.9,1804.04,2270.12,2449.73,1899.84,2066.63,1665.21,2000.82,1823.79,2653.06,2450.46,2050.51,2561.11,2528.09,1871.32,2258.9,1917.02,2375.2,2076.57,2381.31,1914.15,1712.25,1825.94,2848.05,2623.77,2450.35,2506.41,1988.96,1926.43,2142.15,2507.67,1908.19,1758.65,1428.38,2923.05,2898.2,2260.83,1923.49,2217.79,1621.01,1939.11,1704.67,1646.67,2493.48,1565.66,2209.59,1541.91,2034.77,2183.93,2231.06,2035.07,2034.49,1995.65,3019.82,2540.4,1834.32,2065.15,1968.38,1593.82,2594.92,2296.96,3094.87,2138.44,2101.51,2417.73,2102.78,2007.42,1914.55,2867.64,2536.87,1665.39,2189.87,2542.99,2113.18,1654.77,1730.61,1578.68,2067.08,1886.59,1914.97,1932.95,1948.35,1904.36,1981.07,2033.98,2177.86,1925.42,1974.06,2178.6,1908.92,2325.24
176.09,2406.97,1362.06,2356.8,1878.55,3044.06,1909.2,1368.48,1670.15,3371.62,127.2,205.12,542.65,171.92,188.155,1333.66,1960.97,42.105,280.195,140.36,19.285,159.923,675.76,321.46,3123.16,167,556.545,145.555,2506.81,452.29,854.355,345.06,129,2695.95,335.75,961.38,1707.3,1001.69,246.69,325.49,588.66,69.73,317.81,654.87,1282.7,1558.77,462.15,1605.77,2219.73,97.73,2686.73,1728.27,171.6,1093.8,1314.64,1547.59,339.34,954.27,2616.11,2439.85,287.407,761.492,2599,446.615,510.83,266.35,565.48,164.14,128.47,3468.19,219.79,1899.66,852.02,2462.9,482.34,422.58,251.035,94.87,94.315,1009.86,2275.98,620.625,1026.77,1417.31,472.2,59.76,674.835,708.06,136.18,396.66,529.77,246.76,91.16,1453.35,396.78,914.02,48.51,301.59,2066.51,707.85,302.93,2066.48,295,265,26.215,2207.97,309.725,213.625,196.53,459.71,77.71,82.87,467.59,54.37,410.35,237.77,217.64,809.98,1994.19,1194.44,1045.7,384.33,1128.93,2278.73,526.275,230.955,1189.14,610.8,845.11,822.93,2294.67,604.27,2438.42,2373.63,65.65,928.42,163.03,41.31,133.67,355,888.97,341.36,140.03,2006.5,161.54,144.98,156.21,160.43,205.63,133.69,427.3,67.26,430.13,155.69,62.7,769.19
16.21,20.8,5.575,4.35,0,0,24.285,17.71,15.745,1.23,0,13.12,11.64,7.03,22.085,131.34,0,16.585,0,0,1.895,0,20.005,418.15,298.87,8.095,92.715,0,0,225.99,0,20.62,0,48.97,35.97,13.8,4.52,29.1,0,17.67,101.88,138.59,11.07,6.74,38.61,35.055,90.97,3.88,81.9,59.63,1.13,0,5.38,2.18,17.29,0,0,6.47,4.31,0.78,0,0,37.61,0,0,0,18.07,0.09,9.11667,19.37,0,13.86,123.85,18.62,21.31,1.98,4.495,0,116.39,130.24,91.46,0,0,0,0,11.11,27.68,5.25,34.21,30.74,13.23,9.55,269.83,0,0,0,0,20.02,59.88,249.905,0,123.53,48.075,28.685,160.9,6.76,262.56,25.59,48.01,22.05,28.75,0,0,21.695,0,3.31,0,13.06,44.58,10.59,8.17,0,18.31,65.84,192.315,3.265,348.955,10.45,0,0,17.41,0,5.98,0,14.46,10.25,0,43.48,0,0,0,23.14,0,0,4.57,0,9.17,20.61,0,14.76,0,0,12.43,0,5.75,1.65
242.09,803.85,310.38,68.775,504.8,16.19,127.135,67.09,252.655,232.87,217.52,19.925,197.9,130.495,189.345,179.97,106.03,35.58,74.725,0,80.455,89.4267,16.93,126.55,87.03,70.735,22.81,112.07,46.64,40.17,249.01,79.68,108.72,147.12,29.555,111.17,46.44,320.42,109.97,122.38,88.62,107.8,281.5,96.37,128.35,18.82,0,110.43,11.16,346.85,40.25,2.72,54.17,74.21,285.415,187.29,0,63.26,129.1,249.88,83.7867,24.5575,2.24,137.755,93,50.13,41.87,153.35,61.6567,200.68,52.98,362.02,184.16,104.1,149.63,25.49,262.48,375.96,56.995,0,0,23.4,128.53,20.77,65.44,223.3,33.645,63.75,169.42,46.31,29.02,97.38,96.01,78.3,49.35,136.6,29.67,89.79,33.945,186.885,50.8,52.14,128.425,231.715,47.66,103.805,143.435,86.345,181.2,28.62,157.36,128.94,96.97,29.805,70.19,56.53,34.48,42.89,51.45,0,0,384.33,28.115,273.55,169.585,301.19,120.955,0,119.69,90.16,25.55,38.44,16.66,0,64.87,81.72,15.22,209.69,51.45,8.32,26.9,110.45,0,0,62.53,24.54,71.11,42.24,1.99,59.9,0,38.61,58.42,14.35,48.46,56.03
137.06,133.33,364.83,269.82,465.76,215,455.965,416.71,640.53,791.26,63.69,372.28,369.21,634.535,156.715,325.07,554.46,339.945,706.18,301.66,578.78,38.99,490.42,270.37,378.02,218.71,490.97,343.705,69.36,815.51,371.95,180.28,11.66,549.55,156.67,411.73,174.53,483.99,437.54,347.98,1197.16,350.56,126.2,341.29,371.81,413.935,437.71,371.09,543.15,437.32,418.76,248.07,318.27,358.07,295.565,223.76,58.41,132.52,307.29,404.55,232.653,529.568,444.93,394.465,597.49,430.34,220.35,252.1,371.477,410.71,1369.13,73.68,654.57,397.36,321.25,498.05,769.075,263.88,343.425,305.94,1027.05,327.795,1351.02,608.73,358.26,397.92,209.1,1078.11,233.29,783.18,187.59,215.47,137.24,575.68,380.435,364.58,369.63,70.2,460.58,374.51,120.64,377.39,280.435,461.16,963.63,605.435,475.79,234.01,413.86,731.77,291.62,848.46,318.42,1034.3,441.56,464.93,1248.13,273.92,309.63,698.84,506.06,240.31,300.575,411.54,412.16,1266.73,307.705,905.02,198.7,318.48,426.28,49.73,444.88,101.8,401.18,456.49,413.36,0,355.58,649.11,1964.4,1012.31,846.99,919.43,528.09,800.93,1148.77,1058.31,1341.86,388.01,754.59,1146.25,487.29,563.24,2498.41,305.73
219.26,223.49,318.895,424.185,392.55,372.57,577.935,342.04,220.96,316.37,561.43,368.935,505.09,640.88,836.6,324.23,537.51,259.04,558.72,300.775,690.38,514.657,824.335,488.85,188.4,577.255,717.09,270.875,408.76,121.9,475.835,404.18,390.35,357.42,400.815,413.74,402.12,292.98,711.07,332.99,296.62,164.52,311.29,312.42,228.15,312.01,308.85,319.4,355.79,388.17,305.67,512.55,421.68,182.6,333.135,276.72,414.9,248.6,492.35,340.13,749.373,536.505,252.67,287.925,244.23,407.09,218.19,185.71,172.15,219.04,387.53,250.74,236.17,247.33,406.74,344.54,326.06,334.75,436.175,396.94,423.605,474.155,558.41,288.55,564.11,199.87,371.76,482.92,277.37,894.21,231.74,345.64,456.54,579.32,469.995,303.02,895,308.69,271.12,301.35,597.8,508.47,254.5,326.08,224.165,181.76,385.32,539.735,298.1,193.81,373.98,368.07,324.26,243.115,678.38,482.23,423.59,230.78,243.51,230.77,228.58,233.41,321.04,613.78,736.67,159.045,250.02,377.02,429.31,391.09,515.6,343.03,352.35,408.65,284.24,466.96,423.26,473.8,465,321.94,326.48,257.12,181.24,192.25,286.65,137.02,319.2,470.72,275.02,251.77,254.03,335.7,248.6,219.81,324.19,344.26
114.31,32.48,101.705,100.605,126.53,109.79,29.48,11.66,161.465,404.55,28.24,0,964.3,121.345,91.365,51.9,0,211.205,299.23,889.73,270.235,435.44,97.62,110.79,346.66,1880.63,431.55,55.615,7.82,174.69,0,264.14,498.11,378.93,476.57,0,889.9,140.62,448.57,174.2,680.13,528.24,392.32,106.32,2211.33,603.98,57.01,105.36,1673.05,427.18,98.99,207.36,87.04,513.96,3145.64,166.96,0,60.26,333.7,130.93,739.787,292.665,543.22,171.28,2400.99,2250.74,84.07,690.91,96.28,0,111.97,37.6,140.41,264.65,2039.92,0,973.6,132.81,487.595,0,37.605,0,465,710.05,6.74,109.2,126.255,202.17,88.37,712.62,170.89,1147.4,128.35,369.19,312.57,341.92,314.86,530.31,616.14,415.875,4.28,141.88,242.445,599.23,153.92,772.02,421.31,1631.36,237.66,203.63,192.59,540.96,1406.94,0,1157.26,100.12,3635.13,186.55,98.37,1536.88,597.74,69.56,27.855,645.785,25.625,23.165,17.115,1053.22,266.05,1447.72,164.79,67.7,1472.71,42.83,266.18,212.36,1203.09,44.92,483.56,4279.77,1538.37,3740.28,586.56,659.86,1518.84,6221.36,3339.19,3146.48,2713.3,799.62,3150.95,1508.63,1904.71,4283.18,7031.28,2365.21
2841.89,3420.96,3008.61,1994.58,2674.44,1730.47,1963.21,2702.27,2755.33,2738.3,1912.72,1727.35,2709.58,2444.85,1986.21,2785.37,3017.31,2531.19,3155.54,2412.92,2272.57,3204.32,2112.65,2186.83,4317.36,3772.28,1543.7,2530.81,1971.07,2715.13,2991.65,2546.17,2765.05,2566.09,2334.63,3075.89,2253.62,2439.51,2748.45,2661.8,1982.94,2546.37,3676.58,3427.71,1934.39,2572.13,2319.41,1967.78,2717.28,3793.24,3386.72,1639.73,2893.87,2754.14,1676.34,3111.86,3229.36,3149.75,1827.36,2471.47,2133.5,2769.43,2686.82,3192.66,2812.77,3412.96,2612.87,3325.32,2628.68,2090.99,2912.67,3490.26,2942.79,2824.41,1845.06,3186.64,2628.79,2394.1,2406.49,3375.58,1719.47,2601.88,2295.6,2261.13,2469.73,1712.03,3605.26,2440.35,2423.83,2631.62,1669.88,3863.46,1933.68,2467.47,3832.47,2097.96,3140.36,2582.47,2236,3185.85,1965.92,3420.34,2333.23,2448.66,2217.17,2128.68,3319.69,2997.42,836.68,3236.51,2112.58,2549.49,2711.6,2284.8,1996.16,1516.95,2783.73,2345.92,1597.12,2031.53,2542.34,5317.01,2302.08,2348.26,2455.57,2473.09,2578.14,2413.79,2411.21,2384.81,2532.46,2714.52,2311.76,1286.74,2509.4,2820.27,3539.54,1616.86,2053.09,2615.1,3048.05,3443.52,3254.16,2605.83,2563.63,3164.99,3337.58,3302.01,3075.74,3560.74,2782.73,2854.18,3171.15,2261.85,2953.42,3482.02
2231.99,1523.97,3037.87,1437.92,1561.54,1034.86,1176.79,1050.75,1046.22,1191.17,2683.74,1884.57,1144.78,2015.96,1978.91,1423.04,1517.26,1521.55,1954.3,1896.33,1312.69,1470.05,1381.13,1736.25,1178.62,1335.43,2468.43,1459.29,1426.92,2291.21,1307.6,1846.94,1050.7,1982.25,1963.67,1370.83,1151.79,1558.04,1474.91,2060.78,1098.56,1671.65,1553.5,1439.38,1585.65,1435.72,2052.66,1330.5,1078.75,1733.73,1318.64,1289.9,1129.24,1465.54,1558.84,1264.35,1617.19,1374.91,1304.18,1294.88,1406.29,1121.23,898.61,1046.83,1192.01,1634.98,1157.4,1757.15,2512.29,1423.54,1336.17,1287.1,1201.43,1449.08,1534.3,1629.87,1167.34,1745.58,1723.64,1152.56,1737.53,1044.18,1630.52,1165.25,1662.66,1799.18,1276.02,2123.5,1542.33,1212.62,1493.53,1013.85,904.06,1478.45,1206.7,1186.13,1137.68,1518.33,1039.94,1252.47,852.33,2102.29,1203.46,1804.11,1589.23,1199.8,1690.67,1521.53,1678.88,2611.78,1787.04,832.79,1245.11,1515.88,1705.08,1496.37,1263.17,1602.36,1945.19,1401.51,1302.89,1249.7,1136.43,1607.73,2035.64,1377.55,2069.14,1205.02,1424.19,1691.67,997.26,1529.04,979.43,1666.3,1389.5,1027.61,1708.68,2269.99,1522.93,1143.69,1057.49,980.6,1239.34,1282.04,1276.16,1682.81,1270.95,1121.34,1221.07,1158.32,1398.02,829.48,1274.97,1269.03,1019.2,1512.42
100.51,116.35,276.795,110.89,362.42,423.85,206.755,107.46,100.495,778.43,159.02,101.235,249.96,124.37,473.64,236.41,411.76,110.095,217.615,93.57,163.375,1374.85,118.44,548.4,108.69,574.14,234.94,133.065,158.47,130.82,109.28,167.28,272.94,331.49,249.295,713.86,374.83,224.9,310.37,683.56,231.88,86.74,495.77,835.93,333.92,247.44,405.46,1792.66,350.41,79.85,153.66,1059.02,391.06,211.54,615.065,304.15,224.96,673.21,363.82,298.08,318.583,451.105,188.89,899.75,90.97,210.765,206.29,641.98,127.3,363.19,115.65,142.9,113.2,161.86,190.17,78.41,316.44,53.61,367.13,143.545,150.67,228.08,147.73,124.48,201.71,2364.19,205.375,182.67,306.63,527.72,1864.47,699.18,213.23,644.11,478.005,341.92,108.3,97.34,100.425,132.065,96.45,77.93,188.715,191.87,67.11,1131.19,246.455,330.74,186.04,99.8,679.41,202.12,2402.15,93.655,261.62,1685.24,727.87,331.45,109.81,76.74,147.11,81.41,221.765,67.955,179.015,159.25,77.045,229.08,154.82,194.62,551.68,589.82,518.98,90.56,108.16,277.04,1049.33,96.27,345.79,679.28,610.81,896.37,708.23,955,1043.98,324.24,668.83,859.19,1126.26,1568.12,1484.71,1087.17,1028.73,1026.3,1118.42,1101.98
1024.18,613.42,1007.58,841.945,892.46,828.41,423.995,505.02,506.87,609.99,1126.01,956.61,578.69,671.22,963.015,649.81,497.59,1378.71,1254.64,1089.48,702.54,739.803,451.01,527,607.39,878.025,868.45,1253.77,1083.46,1720.63,617.795,1475.64,538.47,751.78,525.88,678.61,566.5,823.61,1048.66,1663.55,552.14,1064.07,1685.5,660.84,820.16,802.78,568.81,1033.07,598.11,1055.65,517.57,1006.55,721,753.34,683.22,598.92,476.99,562.42,678.29,645.76,708.617,633.35,587.19,595.17,471.57,705.95,611.67,1307.37,1120.46,744.31,423.48,717.715,1291.2,809.58,1228.56,552.53,618.8,812.29,898.1,965.215,794.65,538.7,657.81,498.99,583.33,654.94,474.13,887.1,786.1,678.81,836.02,819.68,1032.66,687.2,571.305,648.72,596.82,652.25,673.835,582.61,362.41,676.61,908.965,892.44,608.325,684.995,443.355,376.58,983.41,1654.93,1545.62,652.4,604.84,538.14,1362.25,474.81,744.32,985.86,749.5,991.44,748.79,653.38,508.5,601.91,1299.87,892.52,1114.62,514.47,518.29,758.18,460.53,788.91,578.44,682.62,640,387.92,830.77,1650.39,1219.86,639.99,658.32,594.08,763.19,608.48,858.25,781.78,754.11,491.42,776.96,591.94,749.52,733.78,648.56,781.38,730,680.5
2431.28,2749.07,3624.72,3396.61,2407.67,2863.42,2615.34,2312.94,2394.83,2669.99,3398.01,3263.41,2176.26,1986.32,2419.93,3170.65,3085.6,3292.61,3238.49,2877.57,2826.34,3032.88,2613.53,3185.77,3095.29,2796.51,2791.76,3261.31,2891.39,2889.31,1725.98,2968.35,3003.57,2583.37,2001.32,1936.75,2590.13,2981.37,2328.55,3348.02,2637.43,2954.25,4467.8,3049.27,2730.52,2586.19,2989.24,2971.78,2989.88,2197.44,1703.62,3295.2,2951.28,3224.46,3047.79,2441.08,2551.42,3076.38,2697.55,3059.09,2652,2789.31,2639.69,2807.07,2367.18,2939.1,2816.15,2625.46,3342.97,2952.13,2163.42,2869.78,2846.09,2606.99,3099.86,2140.66,2420.4,2882.96,2600.38,3006.73,3067.63,2852.73,2710.23,2563.03,2126.96,2068.45,2851.73,2283.26,2860.01,2589.67,2942.94,3434.65,3301.02,2459.82,2794.15,3008.56,2731.33,2768.07,3188.21,2756.83,2599.39,2267.67,3039.52,2209.84,2393.18,2850.04,3093.28,3496.63,3405.38,3203.86,3594.02,2178.84,2738.59,2927.83,2664.58,4244.83,2688.29,2872.48,3284.97,2879.83,3268.12,2391.99,3596.36,2337.12,2959.88,2681.56,2665.96,2386.06,2567.78,2658.73,2373.94,2870.77,2944.5,2595.25,2862.17,2129.68,2427.76,2676.71,2859.35,2478.5,2406,2508.86,2630.8,2548.89,2572.19,2838.49,2685.99,2467.27,2763.6,2445.59,2376.14,2487.43,2535.99,2724.88,2440.2,2682.42
0,85.57,0,0,0,0,1.525,0,178.945,4.75,0,1.935,0,0,0,233.94,0,13.505,0,0,31.34,218.027,10.46,527.93,33.92,0,0,16.355,0,0,618.445,11.06,0,9.74,4.975,0,89.42,11.88,40.5,0,3.51,11.42,0,0,23.66,0,51.19,5.91,30.44,226.1,176.38,0,15.13,0,3.075,0,146.82,0,0,0,0,0,0,0,0,0,12.66,0,0,20.6,0,0,110.83,32.48,12.63,0,1.62,0,2.505,544.815,0,0,0,0,0,0,20.705,0,5.78,26.58,0,170.05,37.02,0,43.39,32.96,5,640.33,0,499.29,0,0,43.49,26.365,352.225,7.325,11.53,11.67,40.75,19.86,18.77,0,0,9.19,0,0,0,0,7.95,0,0,400.11,0,0,16.81,0,10.035,0,0,0,0,0,126.49,0,0,0,0,177.62,0,0,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.26,17.61,14.465,33.335,10.17,17.36,29.04,31.81,27.005,27.09,13.92,56.035,30.04,23.355,28.74,473.34,0,39.355,3.82,18.36,14.99,19.6933,44.395,113.57,346.66,18.855,301.855,0,6.88,279.89,23.295,29.31,0.69,36.76,46.39,26.85,29.47,43.28,80.18,41.26,230.93,61.63,45.41,17.69,51.56,41.215,348.84,48.53,187.04,5.98,27.89,28.18,35.53,19.97,32.965,12.39,42.8,25.86,17.75,257.14,10.54,9.15,19.92,0,9.52,31.185,42.96,20.86,30.92,35.3,7.8,24,332.95,20.93,41.56,1001.94,50.97,84.97,450.38,538.41,30.015,1.965,22.78,8.97,23.65,37.18,158.465,11.1,35.67,41.12,24.09,121.6,87.12,12.24,4.65,68.64,16.69,24.5,27.545,886.39,0,34.09,73.39,61.115,502.81,29.215,145.75,43.22,68.2,52.72,41.45,0,6.53,31.27,19.73,12.98,12.83,26.32,50.3,14.16,1.55,2.42,14.325,46.765,57.26,37.885,128.005,27.79,19.48,1.97,37.41,18.57,24.42,29.74,7.37,26.06,0,44.2,0,4.94,7.6,65.36,19.43,0,5.31,15.68,29.51,38.23,0,22.27,7.74,3.81,16.11,5.31,14.45,19.46
0,11.24,24.015,0,0,0,81.325,0,0,0,3.37,0,0,0,12.35,0,0,4.895,0,0.0500002,86.05,321.37,0,1.53,0,277.39,29.04,178.53,101.58,0,3.9,78.81,39.5,14.96,46.205,0,116.43,0,0,87.49,82.94,7.37,59.33,0,11.7,8.69,0,87.09,0,0,0,247.05,0,0,48.33,0,35.35,81.27,117.4,0,0,11.8725,0,23.705,0,5.8,0,41.62,0,16.92,0,0,0,0,7.81,0,0,0,0.93,3.76,0,29.825,0,0,0,90.82,22.78,0,4.32,9.97,18.16,71.13,0,0,299.87,108.85,248.55,142.86,0,0,0,0,63.38,22.285,4.32,11.535,22.575,31.785,59.32,12.19,226.86,0,44.03,0,0,715.07,0,488.67,13.68,1.65,44.58,0,0,13.655,1.055,13.995,13.675,0,102.2,0,0,129.98,0,0,0,0,0,0,0,0,0,40.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216.45,2167.48,1994.38,1663.16,1519.89,1923.03,1010.09,1235.91,1225.18,1836.3,2589.39,1747.44,1456.84,2490.72,2170.41,1390.92,1444.7,2016.41,1641.9,2232.26,1810.14,2090.49,1728.8,1327.37,1413,1732.09,2141.7,2399.06,1546.89,2170.84,1206.9,2419.03,1909.91,1366.2,1541.32,1577.5,1328.5,1620.82,1150.02,1850,1132.41,2316.71,2046.36,1931.53,1590.24,1623.43,1838.95,2284.22,1054.14,2255.13,1649.1,2468.27,1340.2,1990.98,1555.34,1827.28,1653.93,1696.04,1951.3,1202.8,2404.46,1524.1,1320.03,1452.24,1149.56,1265.46,1190.88,1909.09,3113.47,1821.59,1204.99,1808.26,2026.27,1308.91,2492.52,1276.27,1355.91,2000.93,1454.97,1990.67,1183.53,1272.97,1524.62,1142.51,1571.86,1279.18,1050.4,1474.36,1495.71,1557.91,1990.33,2318.67,1761.94,1860.65,1687.39,1546.3,1288.19,1223.49,1439.89,1304.4,1781.4,1705.22,2528.51,1804.17,1869.58,1664.77,979.36,926.095,1555.76,1614.23,3247.84,1437.62,1250.84,1508.59,2014.19,1928.03,1452.45,2141.56,1392.99,1440.49,1342.69,1299.36,1225.63,1753.44,1685.83,1740.64,1686.05,1518.2,1401.53,1724.77,1018.56,1571.15,1483.79,1410.96,1627.85,1109.35,1720,2612.43,1770.21,1116.4,1485,968.46,1530.59,1301,1059.9,2308.17,1049.7,837.87,1252.81,990.99,1450.89,1639.33,1227.38,1236.9,1146.38,1164.02
601.19,963.42,762.48,745.175,786.16,484.38,517.395,529.73,468.475,591.24,943.82,819.875,1000.42,1362.56,1030.42,809.15,786.82,468.91,975.015,1109.82,638.32,659.87,1330.26,885.84,744.5,973.605,580.64,1066.77,633.04,1629.48,768.77,293.45,1006.67,729.69,691.995,448.97,378.87,766.26,911.7,315.17,805.57,696.2,417.48,867.74,516.12,553.155,832.42,385.28,754.36,881.51,835.81,750.31,664.49,907.98,346.035,811.79,714.17,439.17,810.11,643.85,979.743,801.798,409.98,465.36,330.81,251.555,327.33,544.5,942.747,524.91,1681.27,1146.15,790.67,667.71,617.31,1049.06,531.805,967.62,844.085,568.7,971.3,789.55,871.99,860.85,656.79,543.44,355.235,834.6,880.49,620.31,414,1006.86,1417.12,447.23,758.6,598.18,580.52,330.83,1170.38,956.045,916.46,800.93,421.6,933.8,684.375,440.78,631.13,540.13,900.59,792.8,457.6,590.07,261.88,1359.32,863.83,455.88,953.68,732.44,824.52,669.58,772.61,1228.26,705.2,675.9,831.165,984.715,552.775,1074.38,438.4,779.9,1204.89,397.22,684.84,939.03,404.32,690.86,722.43,918.17,955.22,931.55,567.13,592.18,480.28,613.96,831.68,767.84,730.94,595.49,835.43,520.66,593.55,960.39,614.48,711.09,812.48,497.64
588.85,941.9,673.985,736.105,684.19,448.3,566.165,500.91,446.27,645.14,834.04,700.105,1065.48,946.67,835.16,715.9,706.95,482.43,828.105,848.82,619.54,622.35,1087.2,741.89,882.84,870.31,488.78,933.135,491.96,1392.98,718.66,317.55,855.78,838.57,629.235,438.9,490.27,677.48,899.39,317.05,751.5,660.55,434.25,780.24,421.62,530.43,752.05,415.67,600.27,719.24,857.74,709.7,579.96,892.98,368.63,734.08,536.36,466.61,744.97,627.66,795.33,782.145,351.45,401.6,368.83,264.92,393.17,652.47,947.363,650.6,1422.16,1054.92,704.69,705.53,546.18,1085.36,585.48,800.73,779.59,524.52,807.425,639.335,737.75,736.01,676.65,466.65,343.755,752.85,932.39,484.43,437.24,888.84,1114.65,434.64,636.31,580.74,355.09,403.57,889.015,752.965,610.53,801.76,489.19,810.715,636.74,550.915,531.32,556.175,823.38,728.61,471.78,493.12,268.37,902.845,643.05,508.63,798.35,726.9,808.01,666.84,711.92,928.75,650.55,576.125,778.27,997.21,616.08,853.8,333.1,616.59,998.22,437.66,539.77,615.42,385.49,517.56,488.62,763.1,607.2,671.95,430.62,411.13,302.76,563.86,757.74,670.97,842.08,535.43,653.93,443.81,516.48,797.63,543.7,616.07,509.55,488.22
206.22,2218.41,292.63,2020.79,1143.36,2327.62,1242.01,815.47,1470.65,3457.01,122.65,192.815,1340.3,123.465,143.26,859.51,868.85,42.425,110.005,99.04,9.51,234.777,731.475,173.84,1441.07,108.58,574.92,157.525,1139.99,261.91,211.205,270.17,129,571.38,289.81,410.72,1951.87,1415.96,466.96,356.41,349.08,28.42,281.5,345.28,633.1,1733.3,475.84,413.64,1784.55,62.74,1857.73,1015.63,212.64,285.28,1033.58,1670.38,162.75,988.83,2768.98,1463.58,206.223,439.115,1896.89,393.76,442.68,252.12,238.73,101.14,123.263,3580.61,184.77,1762.46,662.73,1030.91,211.39,59.93,322.38,153.42,64.885,981.36,2441.85,643.51,642.13,574.54,246.63,35.77,280.325,579.43,182.01,329.43,483.58,131.7,61.26,540.26,374.425,528.53,56.95,278.81,2272.67,308.87,238.18,1279.73,207.84,121.035,14.245,1520.48,183.535,196.005,102.91,323.39,64.11,37.67,266.92,31.23,399.26,335.45,174.95,871.97,1558.43,1620.12,146.01,263.01,560.39,2170.58,499.975,361.025,1041.64,519.26,300.15,849.37,1188.91,414.5,2189.27,1418.78,24.7,358.19,14.64,57.2,43.99,295.93,303.54,183.33,109.02,1379.08,102.88,91.88,96.08,141.88,219.31,143.77,283.37,0,211.56,81.73,120.47,180.81
665.35,4600.01,1533.9,3995.36,3122.34,4123.27,3346.72,3021.09,3767.28,4731.72,607.43,759.88,2547.21,425.82,612.125,2525.12,2630.49,66.245,696.795,711.09,27.125,956.48,2531.52,650.75,3274.88,742.795,1880.3,1013.7,4023.47,1627.13,1612.18,1975.08,780.73,3313.01,2097.6,2347.26,4358.72,2827.37,1484.53,1684.2,1944.06,60.82,1480.88,2337.05,2827.67,2887.83,1723.3,4003.2,4562.63,388.17,4200.55,3626.52,1223.2,1881.16,3195.08,3226.23,1185.24,2331.17,4059.01,3542.72,1883.92,2394.9,3738.59,1725.43,1994.19,1372.78,2007.88,898.72,696.673,5003.93,1174.67,3795.1,3089.1,4370.17,1214.41,415.03,1514.41,589.46,350.475,2399.59,3808.25,2357.94,2350,2502.33,1660.68,84.47,1484.25,1932.32,1570.67,1970.29,2157.83,902.86,469.46,2200.54,1677.4,2116.75,281.34,1457.79,4707.32,1534.94,1522.31,2791.31,1374.34,870.02,5.035,3814.12,1276.84,1536.91,369.7,1528.29,332.86,466.33,1738.11,160.15,1603.43,1234.18,1059.84,3281.47,3839.04,3058.2,791.01,1704.4,2454.84,4170.09,1527.83,1609.96,3378.75,1775.22,2764.06,2266.59,4375.7,1436.38,4193.52,4095.18,164.01,1760.89,253.45,155.79,472.13,2194.4,1991.52,1096.89,680.51,3470.46,840.24,901.75,700.36,833.61,874.31,1018.02,1428.08,260.97,1508.08,339.08,483.25,1111.39
